NDB_No,Shrt_Desc,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_(mg),Manganese_(mg),Selenium_(ug),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_(mg),Vit_B6_(mg),Folate_Tot_(ug),Folic_Acid_(ug),Food_Folate_(ug),Folate_DFE_(ug),Choline_Tot_(mg),Vit_B12_(ug),Vit_A_IU,Vit_A_RAE,Retinol_(ug),Alpha_Carot_(ug),Beta_Carot_(ug),Beta_Crypt_(ug),Lycopene_(ug),Lut+Zea_(ug),Vit_E_(mg),Vit_D_(ug),Vit_D_IU,Vit_K_(ug),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2
1120,Arctic Char,41.1372414,348.7397305,34.86371463,37.79337665,3.455142069,63.02368216,14.33590016,17.89336496,166.1186578,12.99021462,133.1809179,362.0481415,682.7233444,892.1052763,3.636724465,1.624788788,1.655076547,55.82936405,31.99950826,2.110095578,2.889024368,28.57299764,4.114073185,3.018655104,25.62086299,55.08122001,307.4763898,66.31096837,464.3518885,9.234817468,3335.60026,80.03818098,4.074903544,583.2819388,378.799912,965.6930176,246.730194,216.468373,19.12921171,46.78022893,1004.700826,422.0494311,45.5128826,4.143002294,32.1685276,316.755168,141.6174197,Serving,147.2150606,Piece
1121,Jackfish,35.92714171,181.9149811,23.16720084,17.14603971,1.869371997,45.6599131,18.00874555,0.645884138,263.4468367,1.929903891,140.4364951,343.0223868,795.2025467,423.6606228,11.97362102,3.120420616,3.703599022,18.10165753,26.13273326,3.701656735,8.991310489,16.3240865,9.954335967,5.31511648,266.1350493,88.36274195,156.3590103,69.18151795,244.7966031,5.171409679,2843.544638,82.63029108,891.3267505,273.0482174,556.1932146,16.48951794,140.046756,506.1268847,26.15236803,43.16508262,170.253798,225.1350342,23.32137881,48.15608678,18.73669674,57.9630245,29.79942946,Serving,50.57093886,Piece
1122,Nigiri,39.94989103,140.1639449,13.23097648,30.18247107,3.908543698,61.17915304,4.034214548,36.38943753,491.3716413,19.48856098,191.8036728,69.07949866,572.892065,345.0572247,11.52463567,5.683232653,7.901673831,45.08199043,68.35375347,4.835852206,6.547373512,14.46405812,2.307757689,3.219480595,271.9365766,292.0917264,24.23202328,254.8358939,118.081758,4.40408201,982.962951,948.1219215,309.1253817,799.5184538,680.5744919,673.2074519,226.3867087,90.70783833,48.52669741,43.38857066,679.5426948,11.96261607,45.10770912,30.26891187,44.32696303,57.25600362,103.9475927,Serving,409.1734187,Piece
1123,Shima Aji,30.18308759,466.5659683,28.77669442,31.06962951,9.713597963,58.10185821,11.74673199,24.27190677,62.54188337,8.188426616,119.0533051,495.3170399,301.4526392,214.39396,5.530146925,6.99961729,0.604389024,50.84244262,149.9515385,9.56642658,2.538944681,34.4018104,6.65982834,1.872654766,216.5556594,173.3549157,281.4295215,218.8298264,170.4686872,1.325383191,1321.684963,71.9445856,912.1680844,770.9237789,701.9684541,555.9866335,160.8174404,811.1581391,35.95983664,47.70674075,628.7473475,68.72731415,31.86170998,16.16590289,12.80903094,72.38414208,41.73781808,Serving,334.9371418,Piece
1124,Apple,77.52197775,189.1630803,9.745050191,14.93068313,1.147673627,77.12889561,7.093554986,44.37109082,284.6331205,10.90032133,88.06599112,426.0120295,312.4404127,711.0042558,15.95583638,3.205042861,5.200238154,77.79449902,13.59618699,3.708669182,5.916909335,39.88939374,8.491802103,6.586244603,120.9337521,207.2150361,38.54108912,15.58230119,224.8278656,2.345242123,2911.568884,1373.508634,1278.75607,253.1585793,257.3714168,137.6131338,335.5295474,819.2019679,39.68058749,48.45703294,1187.64594,154.3133104,46.01936361,18.72806588,18.10948854,91.39389255,162.6649555,Serving,69.81384732,Piece
1125,Skipjack Tuna,92.62129302,231.4481149,37.0615833,23.04546965,0.330937043,55.15485071,14.87410214,8.461454519,145.6906018,10.07726577,24.87626624,236.3122284,887.6199469,29.14475634,13.94112012,9.102239778,5.459032674,58.25688798,11.90151341,4.556737398,2.960357783,20.56539476,0.223645663,7.243547805,116.1570086,57.44954005,322.0488114,63.22376882,223.7832919,3.062898156,2959.793765,128.8511931,593.2140343,491.3968686,493.3573849,729.2737931,151.4033061,141.1995891,17.61936748,45.53612766,656.2594436,208.9498993,15.57832053,37.5079856,17.91845506,189.9778691,341.4061751,Serving,53.96401316,Piece
1126,Monkfish,32.53103052,334.8779031,46.84639399,34.23995779,7.961171087,55.99372762,8.997593368,12.16237751,280.3101975,12.71935941,171.482068,321.7262198,354.4995734,600.8248437,10.21956645,4.081997674,0.040687606,37.71772208,162.2145072,9.96196613,1.579170958,36.20813681,0.240257423,6.524117772,240.6815914,56.45726526,82.2903014,368.4176733,442.7765538,3.282427015,3673.743749,85.29410817,712.1587099,945.7388715,349.5077327,3.041099888,26.90482985,622.9001472,12.92855774,47.92449506,1353.243552,13.56376563,34.24637578,33.07190548,0.214083701,87.72716296,427.8280935,Serving,365.2658731,Piece
1127,Blackberry,95.28706724,450.7937642,32.96339332,38.68295219,8.199957086,59.17741102,8.24362314,23.58208679,434.8586038,1.563162386,8.852971078,133.6461591,814.1139356,27.97926078,12.47203872,1.491720367,3.931456474,94.93995951,104.8388689,0.899719803,3.475800745,4.749337347,0.331273295,0.306794234,336.9223679,97.56408656,46.00367475,17.77711634,343.4674744,0.511881801,622.5192455,1092.539553,1456.690469,2.314289809,794.281324,156.6089045,386.8872676,282.0645571,34.33610347,13.81821319,979.3308806,499.9482058,23.14419636,15.94403662,21.60550865,115.7501861,293.4857983,Serving,92.0152172,Piece
1128,Shima Aji,1.394839593,244.6728607,36.2497047,32.36089863,4.857948764,21.84133818,2.859575652,6.788789501,336.6996929,1.798576805,170.445823,414.9547315,765.899495,292.3273978,12.9358952,2.123462838,9.071696471,50.25803671,171.9548362,0.034097646,5.382250897,6.085209754,0.059648952,9.159328553,106.2198012,393.5330914,266.5919058,198.2563321,317.3065579,2.324536034,4729.441832,707.4261032,583.0482981,820.6257991,45.09541813,409.1619457,2.850180645,504.5906549,27.10294528,34.49981768,1791.53829,438.6474834,7.320258225,44.37975239,24.23659558,86.25380433,276.8676973,Serving,361.8821338,Piece
1129,Peas,53.34656818,467.6984199,8.224420585,19.2869533,9.609320391,68.34894397,7.091089494,18.01669992,470.4853503,1.554981636,67.26279211,300.5134229,510.0787455,973.0025813,19.19665558,1.987887122,4.262437265,86.15520569,122.6960513,2.07887742,6.486666974,20.80418492,2.135430794,3.622309378,305.5339811,286.7340299,349.4242032,336.3198293,419.5943352,7.344855106,2310.479604,281.918589,912.1022442,685.7652854,996.9776281,84.3548509,62.04494836,597.1458101,39.09495778,41.74853132,246.5209816,136.8386975,39.57775697,41.95240466,47.61706652,44.00686194,255.565524,Serving,191.7115517,Piece
1130,Split Pea Soup,30.45820307,316.4362982,37.41119841,1.578729904,6.277169227,98.30597536,13.35606891,0.778186237,371.6561494,3.681313932,181.6058683,131.3054416,912.0757332,591.8348801,4.053857887,2.338042995,9.13479725,44.16718831,15.68844431,0.853545365,8.340639567,36.20236678,8.042952079,6.14509579,199.8197339,109.3616147,280.6874617,297.3096623,385.7419191,0.792809555,1839.570522,526.031078,464.4704258,524.8756169,154.0334379,923.6034637,219.4219016,303.8166643,34.59643998,47.75806067,20.34332934,158.9446101,14.47528598,3.88909788,46.33834545,150.7739223,327.8650242,Serving,97.94530344,Piece
1131,Baklava,88.2859998,244.3032174,24.86784197,45.05039558,5.909978032,92.61182096,10.17545137,40.08902154,255.1435088,8.054144279,170.1245665,420.4168557,300.7589028,293.0135467,10.98716469,3.83672521,3.15747304,1.496242361,34.76987086,8.923324262,6.720643315,45.74439087,2.204139058,8.153949026,143.0502237,257.8852129,170.777668,83.10868048,215.6579565,2.073507221,2764.597936,890.4398688,1189.784251,460.4836899,427.5346129,18.68993945,288.6052931,417.9874395,9.904846044,10.56262439,943.9639041,487.0658755,1.066377072,2.336975009,32.75046722,71.15014971,120.0416829,Serving,251.0098828,Piece
1132,Hamachi,25.06227202,316.7511218,4.369134492,0.468758885,8.329434142,23.49638861,10.3826383,5.035204079,69.36351237,7.935335253,139.7849522,49.22642249,6.539077457,288.3328218,16.85985068,4.649441055,5.05332594,60.21330352,88.41586949,5.001808767,2.989107417,33.61573629,3.55279644,5.554635847,304.1493088,275.2625251,266.7294124,78.57344831,44.3540275,1.696333885,3548.022572,86.34237589,613.9262642,9.134730277,68.28548704,910.669824,292.9307645,768.8602612,32.35427374,42.52308628,522.488271,105.0552462,26.7586577,41.04160147,17.80002922,299.2976186,255.1209667,Serving,108.1502717,Piece
1133,Oat Bran,67.74118295,209.5277242,19.32237031,5.119497563,0.011161847,97.76409702,12.96331745,29.79289718,51.88017396,6.227508532,4.268276661,127.5789039,757.7412534,125.3944722,2.389463487,5.422757689,8.430358978,80.24258335,37.6923144,7.940935073,3.321961539,8.973157847,0.465747359,8.493001631,201.4649524,357.7004337,108.6126335,321.6395219,368.3203182,8.558238984,4867.117025,1194.400061,1269.73913,766.2126662,197.7084072,411.9528086,351.4943677,480.8275531,37.07289776,18.61011649,848.4258492,360.9990578,9.875735689,18.28974204,23.5656079,195.5678111,365.7667392,Serving,168.3875417,Piece
1134,Cilantro,81.04240913,345.6588984,36.4724057,39.16370925,1.966998459,83.01481799,5.516751041,13.11156565,159.8075228,15.36472486,138.3331197,168.7090516,764.7814923,330.8072904,19.80336033,9.380264902,9.814502945,28.38478375,173.1300718,9.160421487,5.553645994,21.00396197,3.06162877,4.067827467,380.4912539,176.6247511,327.0605679,116.096837,22.96471994,7.035452011,4179.782455,25.0752448,804.2697623,209.0837258,85.31219082,384.2654489,127.1686602,193.1575492,22.72971067,30.34556988,1966.70186,151.8826959,49.60160843,0.674334953,32.80547516,47.18830907,225.9711655,Serving,493.5420687,Piece
1135,Melonpan,43.21480499,343.5390287,28.91051746,3.044611279,2.871415742,96.66516743,4.414925228,1.500748563,177.8427794,16.88962601,112.3649887,62.09917181,195.8566728,450.3241653,15.19225555,5.699595367,7.591913525,70.63450603,196.142985,9.551112335,8.433095606,13.66096968,0.798123931,3.552326976,215.142858,104.6936432,7.374745188,111.3175504,73.41184382,2.275869278,1401.410993,660.9404034,127.3988791,807.797136,854.7597277,148.7283151,217.3018058,330.5533715,41.07705005,17.39281673,1864.21388,261.6644359,44.63897828,4.778372434,14.82525957,148.4304145,310.7486192,Serving,194.1554648,Piece
1136,Crepe,75.2134521,419.7733536,15.31913256,44.28981697,4.467367514,97.47030214,19.35517159,5.484757644,410.36257,1.865979279,50.43665344,232.1503834,815.6665573,713.7202136,4.97059954,1.796463375,3.436448073,46.34612073,123.7885508,3.123679262,5.231865947,3.37192987,2.846727712,6.088484886,88.76130453,117.6035231,253.6586941,338.2330856,140.426566,7.893303263,3909.75542,971.4233897,479.9698112,465.1482868,33.80513561,882.2068368,413.0760018,275.2993484,27.36762265,39.91957491,727.3269673,460.9449129,34.90087902,41.82299386,2.467575853,24.35224003,471.1876928,Serving,27.41247805,Piece
1137,Rye,82.96022479,231.2450419,49.43745015,44.90554846,1.237956905,46.57315583,2.756626044,34.96075839,251.7988728,2.574882747,115.3739572,382.8657007,858.9865168,566.6485461,19.49549252,4.553553573,3.139336262,35.40315271,129.7629806,2.456398598,7.608409833,41.28926772,5.752750797,3.41515748,57.2990759,75.36762412,261.9029692,96.49004673,132.2603744,4.920288566,3063.566254,1319.377823,372.076816,693.9310452,45.70294935,373.1361789,103.406199,160.1442971,46.63246967,1.360559267,1376.375908,68.71921865,30.33371491,40.72175563,36.60707552,380.3179514,11.05791576,Serving,190.1856913,Piece
1138,Shumai,37.90337721,66.90427363,28.70159198,2.799071956,8.597245513,62.66754492,1.619963695,44.55311572,260.4121361,0.365704939,169.9087594,203.5908085,657.0962255,41.80088964,4.569925526,1.688089916,0.570739903,6.012378548,177.8296098,5.969575867,5.704272513,17.17652396,2.627768978,2.021755595,30.4908455,365.149315,372.2321908,109.5971513,65.04390471,0.456857126,3343.59347,633.7452264,969.6684844,38.50906615,929.5721702,473.4725009,195.4937824,785.5295653,42.23943475,20.25090243,668.2161058,258.782428,12.49600783,36.78117061,42.10171016,331.4638854,282.7628849,Serving,309.7508755,Piece
1139,Sherbet,9.654960983,493.0842303,47.24745961,47.54779301,7.156222064,26.62897022,14.07300691,2.733887463,498.5898043,2.720765018,42.13032485,347.4395203,519.5201432,345.9898067,17.25941101,9.110913755,2.029215473,35.56635439,135.5696981,5.58174078,6.447649563,25.88311626,6.253915726,2.999447404,177.9307617,259.9304299,207.0620415,273.8385263,59.08813959,5.447901404,1505.884639,631.6113824,1245.129689,410.8785575,978.8466015,962.7813556,183.042226,412.7643702,31.53851343,18.06674975,823.3817808,414.6745201,11.19076285,18.36582252,25.4902905,130.5546976,240.5466573,Serving,116.7674024,Piece
1140,Takoyaki,25.61395774,251.6642744,27.98871156,25.72312317,7.709966889,20.863952,12.94250643,14.07183221,316.9779459,7.274054496,67.92966937,97.01641531,628.4701284,50.99866491,4.931153788,1.683761112,7.597305434,80.87672774,77.09443545,8.995661029,8.563641373,28.83467435,6.533237575,3.641995973,254.79824,349.3645576,285.544876,225.9320765,322.7091883,4.528410607,3570.052768,622.6002162,1448.064878,731.0979309,450.8322597,51.74276025,379.4668692,607.5773528,22.06613398,32.1851268,116.700779,16.77801663,16.35533604,12.70715097,3.041037559,290.4318586,480.7904403,Serving,272.0382379,Piece
1141,Eggplant,59.19351582,471.9358514,28.23332678,0.034577769,0.911204335,44.84068167,7.41946504,19.9215853,291.5709533,12.19983052,17.6621644,413.5150137,636.8386908,938.7615221,16.37008991,6.105565355,4.148337187,79.57847445,47.96729151,4.441685683,4.390144952,46.03745616,5.774416962,4.326342629,118.5807011,357.9669687,344.7603325,74.17621714,150.0439103,6.407878079,715.2622106,1425.599051,1347.753561,939.6440413,196.7280774,711.5980579,171.9329908,828.4200456,38.45012009,9.403203325,257.5111542,391.4265733,8.843045961,43.68888345,23.80075594,356.4499017,160.8183486,Serving,199.5177866,Piece
1142,Wahoo,47.64772005,352.4184757,2.55852189,26.16823395,5.014622341,25.0621429,1.535724913,48.93413108,414.1334685,9.591696804,155.6747908,85.24358685,848.9526224,425.484508,6.534247565,5.779631054,1.565404661,84.22985301,81.86817149,9.912268733,6.975427704,5.015328765,4.472401341,3.267071646,109.9238754,268.4306734,114.9333887,60.18690771,223.5140359,4.52003255,1124.273138,888.6807513,720.1054892,221.0007824,636.7406162,398.0021554,448.7766288,394.5283172,16.2008223,33.06963697,1533.633535,412.9205153,38.52538237,8.313452014,4.024736036,134.5931208,488.1141447,Serving,198.3264597,Piece
1143,Pulled Pork Sandwich,48.7934569,170.0135949,5.203938318,19.02976891,1.197254492,85.26093568,5.590598868,22.13339738,76.0262823,19.44795384,19.86861443,350.6243483,229.336396,598.8235488,19.92397497,6.231501779,2.975848036,79.89045955,193.3612312,7.471064648,8.339466129,48.62097084,2.622674517,1.726913902,313.2447229,332.8097418,262.3107197,188.9626518,239.7850075,9.487169994,296.3428678,437.0416428,549.5720316,262.0144645,196.0196483,924.8755496,491.7882957,354.0033151,12.81775067,15.24018562,1946.914938,279.6005876,4.008801851,21.31264038,2.270436456,460.516021,496.9609847,Serving,212.0040136,Piece
1144,Pomegranate,45.85145522,303.8289622,30.72190316,49.2679921,2.740405717,5.846387868,1.2444914,41.24304383,430.4148971,0.206558394,182.3980942,140.7946393,917.0054783,730.2832273,16.29924023,0.586143828,5.88801243,76.6704939,16.05364532,8.691769643,6.484889106,22.30098809,1.470852995,6.245819694,392.2127963,61.35819744,301.8734297,250.9684686,454.0574052,6.543001019,2944.674284,567.8031869,538.5390999,655.170405,326.7496242,952.0169182,106.10305,585.1834376,6.218851406,0.562231547,1540.400565,229.399131,32.54791828,43.82440744,34.59547009,472.5175819,334.4665201,Serving,137.4576693,Piece
1145,Ginger,52.45926208,480.6198388,36.58168566,13.02941272,9.205475833,28.91533738,19.78242611,14.0559938,132.8542699,13.55550276,102.171112,408.543386,949.8813264,3.570919376,5.093268846,2.89322329,9.565834987,83.35896043,20.58783339,5.968076771,0.623496379,25.97641959,4.6093376,5.987134551,202.2861413,213.052358,79.5480331,204.242589,177.2477328,1.682734339,380.660759,528.2844929,1443.658037,206.9781502,846.328217,896.1718677,176.998108,483.2148072,11.15753096,49.42819145,1833.206428,403.028778,44.64815971,23.37533751,29.45552162,324.2216154,330.0406763,Serving,162.6684665,Piece
1146,Gumbo,44.20153178,101.0686618,12.2016214,22.32733695,7.726277155,17.76517373,13.90814707,23.40848538,145.8474466,3.561703426,54.65045917,482.3204393,220.0491169,105.6168803,15.22319001,3.536709163,9.594278191,81.96313473,132.4858413,7.36157714,4.859446119,49.5733071,6.15198878,1.800467758,382.5009911,226.7140941,337.4381402,120.6312291,230.1282031,7.023192275,4045.184765,283.1246588,1004.405429,352.9723116,66.39608606,98.53700282,87.37996141,115.228392,23.23029842,39.24750102,620.2237855,303.8542322,39.87976347,17.85049244,15.61487275,132.9896955,342.5663718,Serving,9.457348583,Piece
1147,Mango,85.26349238,172.5032125,48.19878629,4.734861554,7.720568212,9.857790993,8.637862004,41.29308202,338.5754458,8.557514222,14.00528951,388.513009,105.2734562,536.2018627,11.47456844,9.231610322,1.140376683,22.09827622,120.8022611,8.700705364,5.955115267,8.787874506,1.146855155,3.579406605,25.83242966,28.46073716,229.6485028,3.582331119,341.1631132,4.415274432,2375.96732,769.3895879,583.5351789,657.2871322,761.357149,527.4770256,118.873341,520.0918473,44.53473428,49.25309413,748.2545858,270.6821175,24.26395797,25.5496279,27.34146983,369.3858257,448.2771601,Serving,100.7821249,Piece
1148,Tuna Melt,43.34389745,86.92598541,37.06190371,43.8324204,7.530862609,50.979859,18.39459946,38.43460448,60.58072844,14.59580316,163.5581516,26.9812966,673.5920616,601.1934901,4.64940583,6.085930366,2.362692053,70.72575496,147.4595148,7.911406425,2.896254455,36.7638761,2.150082877,7.058260172,224.6160778,135.4662941,224.2644814,274.30312,340.9350654,7.98893853,4157.592313,800.4507398,1015.619545,181.2227776,489.098503,111.8974373,303.3875424,980.8911129,23.70456025,47.44423245,114.323548,237.467333,38.36628973,40.93487346,33.86968579,451.8215034,446.4188932,Serving,130.0044929,Piece
1149,Freekeh,82.68703683,394.3717627,11.90056387,1.876717503,4.046433203,85.4799273,11.30891503,11.92830129,89.71648145,1.15437962,78.45772338,19.69400424,112.9314477,724.3066719,2.317588955,8.078216946,5.989142143,99.64495332,180.1822123,5.466888425,6.080852571,34.15297958,1.791014608,8.224473408,361.8396715,378.8126824,143.0982077,332.3913136,472.3662562,3.028497046,4023.651821,180.5694614,406.0635259,472.4708351,550.3866161,33.05737159,292.2881814,37.15773432,10.21811767,23.90399604,114.9155651,390.2561395,46.64502218,23.94210448,36.36575578,349.1302043,353.0705884,Serving,311.6676381,Piece
1150,Blackberry,50.93420654,59.75992574,32.22101407,38.56205907,0.86955346,43.57126542,14.22549945,12.63587439,485.0539348,1.65006931,176.9658326,10.50772973,249.0711102,114.7528599,8.881348589,4.960236851,9.120564726,14.51057958,102.9103663,9.188800848,9.039977072,11.20809459,2.303067672,3.916822398,203.4483581,162.3685794,38.14520692,277.0966839,262.4625341,7.859358205,1802.751684,567.8035117,533.5895812,697.2107512,827.8084579,422.4982541,165.8451143,311.3920407,14.68117571,14.91834177,1905.858443,281.8949729,10.30614373,28.73244404,25.77957895,313.1859494,452.0860257,Serving,489.6394289,Piece
